Transcript	Intron	CJB66D-A_end	CJB66D-B_end	CJB66D-W_end	CJB66G-A_end	CJB66G-B_end	CJB66G-W_end	CJB67D-A_end	CJB67D-B_end	CJB67D-W_end	CJB67G-A_end	CJB67G-B_end	CJB67G-W_end	CJB66D-A_total	CJB66D-B_total	CJB66D-W_total	CJB66G-A_total	CJB66G-B_total	CJB66G-W_total	CJB67D-A_total	CJB67D-B_total	CJB67D-W_total	CJB67G-A_total	CJB67G-B_total	CJB67G-W_total	Length	CJB67D-A_end_norm	CJB67G-A_end_norm
CNAG_06757T2	2	1	0	0	1	2	1	5	0	0	3	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.162347768106	0.00303026099803
CNAG_06757T2	3	5	1	0	3	1	2	5	0	0	14	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.162347768106	0.0659923506238
CNAG_06757T2	4	2	0	0	0	0	1	0	0	0	3	0	1	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0	0.00303026099803
CNAG_06757T2	5	4	0	0	0	2	0	3	0	0	5	0	1	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0584451965182	0.0084173916612
CNAG_06757T2	6	0	0	0	1	2	0	1	0	0	1	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.00649391072425	0.000336695666448
CNAG_06757T2	7	2	0	0	3	0	0	1	0	0	0	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.00649391072425	0.0
CNAG_06757T2	8	0	0	0	0	0	1	0	1	1	1	0	0	199.0	424.0	650.0	149.0	1490.0	1031.0	487.0	435.0	545.0	316.0	493.0	624.0	3694	0.0	0.000336695666448
CNAG_06843T0	1	0	0	0	0	0	0	0	0	0	0	0	0	7.0	12.0	46.0	6.0	40.0	74.0	8.0	6.0	48.0	9.0	23.0	34.0	1453	0.0	0.0
CNAG_06843T0	2	0	0	0	0	0	0	0	0	0	0	0	0	7.0	12.0	46.0	6.0	40.0	74.0	8.0	6.0	48.0	9.0	23.0	34.0	1453	0.0	0.0
CNAG_06844T0	1	0	0	0	0	0	0	4	0	0	2	0	0	18.0	27.0	62.0	9.0	40.0	82.0	65.0	50.0	57.0	15.0	20.0	42.0	577	0.903952372815	0.0331981927118
CNAG_06863T0	1	1	0	0	0	0	0	2	0	0	1	0	0	17.0	45.0	143.0	5.0	70.0	96.0	45.0	59.0	138.0	18.0	20.0	64.0	2212	0.191515333224	0.00829954817794
CNAG_06863T0	2	0	0	0	0	0	0	1	0	0	0	0	0	17.0	45.0	143.0	5.0	70.0	96.0	45.0	59.0	138.0	18.0	20.0	64.0	2212	0.0478788333059	0.0
CNAG_06863T0	3	0	0	0	0	0	0	1	0	0	2	0	0	17.0	45.0	143.0	5.0	70.0	96.0	45.0	59.0	138.0	18.0	20.0	64.0	2212	0.0478788333059	0.0331981927118
CNAG_06863T0	4	0	0	0	0	0	0	0	0	0	0	0	0	17.0	45.0	143.0	5.0	70.0	96.0	45.0	59.0	138.0	18.0	20.0	64.0	2212	0.0	0.0
CNAG_06863T0	5	0	0	0	0	0	0	0	0	0	1	0	0	17.0	45.0	143.0	5.0	70.0	96.0	45.0	59.0	138.0	18.0	20.0	64.0	2212	0.0	0.00829954817794
CNAG_06954T0	1	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06954T0	2	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06954T0	3	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06954T0	4	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06954T0	5	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06955T0	1	0	0	0	0	0	0	0	0	0	0	0	0													1046		
CNAG_06955T0	2	0	0	0	0	0	0	0	0	0	1	0	0													1046		
CNAG_06955T0	3	0	0	0	0	0	0	0	0	0	0	0	0													1046		
CNAG_06955T0	4	0	0	0	0	0	0	0	0	0	1	0	0													1046		
CNAG_06955T0	5	0	0	0	1	0	0	1	0	0	1	0	0													1046		
CNAG_06956T0	1	1	0	0	0	1	0	0	0	0	0	0	1	10.0	37.0	184.0	27.0	124.0	394.0	19.0	31.0	190.0	29.0	44.0	179.0	1402	0.0	0.0
CNAG_06958T0	1	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06958T0	2	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06958T0	3	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06958T0	4	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_06958T0	5	0	0	0	0	0	0	0	0	0	0	0	0													3904		
CNAG_07026T0	1	0	0	0	0	0	0	0	1	0	0	0	0	36.0	59.0	31.0	1.0	9.0	21.0	43.0	35.0	47.0	10.0	3.0	14.0	1329	0.0	0.0
CNAG_07026T0	2	2	0	0	0	0	0	2	0	0	1	0	0	36.0	59.0	31.0	1.0	9.0	21.0	43.0	35.0	47.0	10.0	3.0	14.0	1329	0.322840133148	0.0553303211863
CNAG_07026T0	3	7	2	0	0	0	0	5	0	0	2	0	0	36.0	59.0	31.0	1.0	9.0	21.0	43.0	35.0	47.0	10.0	3.0	14.0	1329	2.01775083218	0.221321284745
CNAG_07041T0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0	3.0	9.0	2.0	21.0	16.0	7.0	7.0	8.0	7.0	3.0	13.0	1319	0.0	0.0
CNAG_07041T0	2	0	0	0	0	0	0	0	0	0	0	0	0	4.0	3.0	9.0	2.0	21.0	16.0	7.0	7.0	8.0	7.0	3.0	13.0	1319	0.0	0.0
CNAG_07358T0	1	0	0	0	0	0	0	0	0	0	3	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0	0.0414977408897
CNAG_07358T0	2	0	0	0	0	0	0	1	0	0	0	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0627744703344	0.0
CNAG_07358T0	3	0	0	0	0	0	0	0	1	0	0	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0	0.0
CNAG_07358T0	4	0	0	0	0	0	0	1	0	0	0	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0627744703344	0.0
CNAG_07358T0	5	0	0	0	0	0	0	0	0	0	0	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0	0.0
CNAG_07358T0	6	0	0	0	0	0	0	0	0	0	0	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0	0.0
CNAG_07358T0	7	0	0	1	0	0	0	0	0	0	0	0	0	21.0	48.0	77.0	23.0	138.0	76.0	45.0	45.0	63.0	28.0	36.0	44.0	4151	0.0	0.0
CNAG_07421T0	1	0	0	0	0	0	0	0	0	0	3	0	0	47.0	56.0	85.0	15.0	95.0	110.0	58.0	29.0	56.0	46.0	43.0	62.0	1787	0.0	0.0347422946984
CNAG_07421T0	2	6	1	0	1	0	0	4	0	0	9	0	0	47.0	56.0	85.0	15.0	95.0	110.0	58.0	29.0	56.0	46.0	43.0	62.0	1787	1.55853857382	0.312680652285
CNAG_07421T0	3	0	0	0	0	0	0	0	0	0	1	0	0	47.0	56.0	85.0	15.0	95.0	110.0	58.0	29.0	56.0	46.0	43.0	62.0	1787	0.0	0.00386025496649
CNAG_07447T0	1	0	0	0	0	0	0	0	0	0	0	0	0	27.0	24.0	74.0	7.0	28.0	50.0	29.0	12.0	35.0	24.0	19.0	28.0	1096	0.0	0.0
CNAG_07447T0	2	0	0	0	0	0	0	0	0	0	0	0	0	27.0	24.0	74.0	7.0	28.0	50.0	29.0	12.0	35.0	24.0	19.0	28.0	1096	0.0	0.0
CNAG_07447T0	3	0	0	0	0	0	0	0	0	0	0	0	0	27.0	24.0	74.0	7.0	28.0	50.0	29.0	12.0	35.0	24.0	19.0	28.0	1096	0.0	0.0
CNAG_07447T0	4	0	0	0	0	0	0	0	0	0	0	0	0	27.0	24.0	74.0	7.0	28.0	50.0	29.0	12.0	35.0	24.0	19.0	28.0	1096	0.0	0.0
CNAG_07515T0	1	0	0	1	0	0	0	0	0	0	0	0	2	3413.0	4185.0	2178.0	2980.0	5755.0	1370.0	3711.0	2442.0	1312.0	12746.0	5143.0	714.0	389	0.0	0.0
CNAG_07528T0	1	0	0	0	2	1	0	0	0	0	5	0	0	16.0	28.0	73.0	49.0	326.0	186.0	28.0	37.0	73.0	60.0	108.0	109.0	1641	0.0	0.0384238341571
CNAG_07528T0	2	0	0	0	0	1	2	0	0	0	0	2	0	16.0	28.0	73.0	49.0	326.0	186.0	28.0	37.0	73.0	60.0	108.0	109.0	1641	0.0	0.0
CNAG_07575T0	1	0	0	0	0	0	0	0	0	0	0	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.0	0.0
CNAG_07575T0	2	3	0	0	1	0	0	9	0	1	6	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	1.17339971471	0.170733562518
CNAG_07575T0	3	2	0	0	0	0	0	3	0	0	2	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.130377746079	0.0189703958353
CNAG_07575T0	4	0	0	0	0	0	0	4	0	0	0	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.231782659696	0.0
CNAG_07575T0	5	1	0	0	1	2	0	1	0	0	1	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.014486416231	0.00474259895882
CNAG_07575T1	1	0	0	0	0	0	0	0	0	0	0	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.0	0.0
CNAG_07575T1	2	3	0	0	1	0	0	9	0	1	6	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	1.17339971471	0.170733562518
CNAG_07575T1	3	3	0	1	0	0	0	3	0	0	0	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.130377746079	0.0
CNAG_07575T1	4	2	0	0	0	0	0	3	0	0	2	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.130377746079	0.0189703958353
CNAG_07575T1	5	0	0	0	0	0	0	4	0	0	0	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.231782659696	0.0
CNAG_07575T1	6	1	0	0	1	2	0	1	0	0	1	0	0	52.0	135.0	78.0	21.0	194.0	70.0	158.0	195.0	89.0	34.0	35.0	53.0	1681	0.014486416231	0.00474259895882
CNAG_07596T0	1	0	0	0	0	0	0	0	1	1	0	0	0	7.0	19.0	28.0	3.0	68.0	28.0	144.0	185.0	40.0	15.0	14.0	22.0	863	0.0	0.0
CNAG_07596T0	2	0	0	0	0	0	0	1	0	0	1	0	1	7.0	19.0	28.0	3.0	68.0	28.0	144.0	185.0	40.0	15.0	14.0	22.0	863	0.015269465757	0.0118564973971
CNAG_07596T0	3	0	0	0	0	1	0	2	0	0	0	0	0	7.0	19.0	28.0	3.0	68.0	28.0	144.0	185.0	40.0	15.0	14.0	22.0	863	0.061077863028	0.0
CNAG_07613T0	1	3	0	0	0	0	0	0	0	0	0	0	0	26.0	48.0	101.0	6.0	67.0	98.0	35.0	31.0	78.0	25.0	36.0	34.0	918	0.0	0.0
CNAG_07613T0	2	1	0	0	0	0	0	0	0	0	1	0	0	26.0	48.0	101.0	6.0	67.0	98.0	35.0	31.0	78.0	25.0	36.0	34.0	918	0.0	0.00461086009886
CNAG_07613T0	3	1	0	1	0	0	0	1	0	1	6	0	0	26.0	48.0	101.0	6.0	67.0	98.0	35.0	31.0	78.0	25.0	36.0	34.0	918	0.0911242311306	0.165990963559
CNAG_07620T0	1	0	0	0	0	0	0	0	0	0	0	0	0													998		
CNAG_07644T0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.0	9.0	55.0	24.0	80.0	136.0	30.0	21.0	78.0	32.0	6.0	95.0	755	0.0	0.0
CNAG_07644T0	2	0	0	0	0	0	0	0	0	0	0	0	0	9.0	9.0	55.0	24.0	80.0	136.0	30.0	21.0	78.0	32.0	6.0	95.0	755	0.0	0.0
CNAG_07650T0	1	14	2	0	1	1	0	51	4	0	18	0	0	103.0	113.0	67.0	41.0	127.0	88.0	152.0	59.0	46.0	125.0	67.0	52.0	652	124.532845429	0.802702570046
CNAG_07650T0	2	0	0	0	0	0	1	0	1	0	2	0	0	103.0	113.0	67.0	41.0	127.0	88.0	152.0	59.0	46.0	125.0	67.0	52.0	652	0.0	0.00990990827217
CNAG_07650T0	3	9	1	0	4	0	0	3	1	0	6	0	0	103.0	113.0	67.0	41.0	127.0	88.0	152.0	59.0	46.0	125.0	67.0	52.0	652	0.430909499753	0.0891891744495
CNAG_07684T0	1	7	1	0	3	0	0	21	3	0	8	1	1	88.0	167.0	102.0	85.0	537.0	176.0	228.0	180.0	116.0	127.0	219.0	190.0	760	6.92088535437	0.0485087747387
CNAG_07684T0	2	2	2	0	4	1	1	4	0	0	15	0	0	88.0	167.0	102.0	85.0	537.0	176.0	228.0	180.0	116.0	127.0	219.0	190.0	760	0.251097881338	0.170538661191
CNAG_07713T0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.0	5.0	93.0	11.0	7.0	85.0	13.0	9.0	102.0	9.0	5.0	37.0	1121	0.0	0.0
CNAG_07713T0	2	0	0	0	0	0	0	0	0	0	0	0	0	2.0	5.0	93.0	11.0	7.0	85.0	13.0	9.0	102.0	9.0	5.0	37.0	1121	0.0	0.0
CNAG_07729T0	1	3	0	0	0	0	0	1	0	0	4	0	0	9.0	5.0	30.0	6.0	32.0	50.0	11.0	7.0	39.0	16.0	12.0	37.0	980	0.403550166435	0.221321284745
CNAG_07729T0	2	0	0	0	0	0	0	0	0	0	0	0	0	9.0	5.0	30.0	6.0	32.0	50.0	11.0	7.0	39.0	16.0	12.0	37.0	980	0.0	0.0
CNAG_07729T0	3	0	0	2	0	0	0	0	0	0	0	0	0	9.0	5.0	30.0	6.0	32.0	50.0	11.0	7.0	39.0	16.0	12.0	37.0	980	0.0	0.0
CNAG_07733T0	1	0	0	0	0	0	0	0	0	0	0	0	0	197.0	204.0	221.0	35.0	117.0	137.0	710.0	370.0	357.0	90.0	35.0	55.0	2071	0.0	0.0
CNAG_07733T0	2	0	0	0	0	0	0	0	0	0	0	0	0	197.0	204.0	221.0	35.0	117.0	137.0	710.0	370.0	357.0	90.0	35.0	55.0	2071	0.0	0.0
CNAG_07733T0	3	0	0	0	0	0	0	0	0	0	0	0	0	197.0	204.0	221.0	35.0	117.0	137.0	710.0	370.0	357.0	90.0	35.0	55.0	2071	0.0	0.0
CNAG_07787T0	1	0	0	0	0	0	0	1	0	0	0	0	0	1.0		1.0		1.0	1.0	3.0	3.0	7.0	2.0			368	0.941617055016	
CNAG_07788T0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0	6.0	27.0		6.0	22.0	2.0	2.0	31.0	1.0	2.0	13.0	721	0.0	0.0
CNAG_07788T0	2	0	0	1	0	0	0	0	0	0	0	0	0	4.0	6.0	27.0		6.0	22.0	2.0	2.0	31.0	1.0	2.0	13.0	721	0.0	0.0
CNAG_07789T0	1	0	0	0	0	0	0	0	0	0	0	0	0													1100		
CNAG_07819T0	1	0	0	0	0	1	0	0	0	0	0	0	0	42.0	40.0	23.0	41.0	269.0	51.0	142.0	138.0	34.0	50.0	63.0	81.0	1324	0.0	0.0
CNAG_07819T0	2	0	0	0	0	0	0	1	1	0	1	1	0	42.0	40.0	23.0	41.0	269.0	51.0	142.0	138.0	34.0	50.0	63.0	81.0	1324	0.0204699359786	0.00263477719935
CNAG_07836T0	1	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	2	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	3	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	4	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	5	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	6	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	7	0	0	0	0	0	0	0	0	0	0	0	0													2617		
CNAG_07836T0	8	0	1	0	0	0	0	1	0	0	0	0	0													2617		
CNAG_07836T0	9	0	0	0	0	0	0	0	0	0	1	0	0													2617		
CNAG_07888T0	1	0	0	1	0	0	1	0	1	4	0	0	0	413.0	1159.0	6844.0	446.0	2546.0	4814.0	993.0	845.0	8426.0	482.0	464.0	3465.0	1014	0.0	0.0
CNAG_07888T0	2	5	0	6	1	1	8	11	0	14	25	4	4	413.0	1159.0	6844.0	446.0	2546.0	4814.0	993.0	845.0	8426.0	482.0	464.0	3465.0	1014	0.404505314758	0.223586966001
CNAG_07946T0	1	0	0	0	0	0	0	0	0	0	1	0	0	1.0	7.0	22.0	10.0	118.0	17.0	15.0	18.0	16.0	4.0	17.0	21.0	1558	0.0	0.00976417432699
CNAG_07946T0	2	0	0	0	0	0	0	1	0	0	0	0	0	1.0	7.0	22.0	10.0	118.0	17.0	15.0	18.0	16.0	4.0	17.0	21.0	1558	0.156936175836	0.0
CNAG_07946T0	3	0	0	0	0	0	0	0	0	0	0	0	0	1.0	7.0	22.0	10.0	118.0	17.0	15.0	18.0	16.0	4.0	17.0	21.0	1558	0.0	0.0
